post_id,text,label,date,likes,shares
7687,Enjoyed a nice walk and fresh air !!! #life,0,2026-01-04,113,14
7688,Sleep has been really bad due to stress ... #wellbeing,1,2026-04-01,15,6
7689,My mind won't stop racing at night 😊 #stress,1,2026-03-26,43,0
7690,I feel hopeless about the future 💙 #mentalhealth,1,2026-04-16,43,10
7691,I feel completely overwhelmed and exhausted lately 🙂 #wellbeing,1,2026-02-19,32,0
7692,Feeling motivated to achieve my goals 💙 #stress,0,2026-01-24,50,10
7693,I can't stop overthinking everything 🙏 #wellbeing,1,2026-03-04,0,2
7694,Enjoyed a nice walk and fresh air 🙏,0,2026-04-19,40,16
7695,Sleep has been really bad due to stress,1,2026-01-29,27,0
7696,I feel empty even when I'm around people 💙 #mentalhealth,1,2026-04-21,3,4
7697,I feel like I'm falling apart mentally 🙂 #wellbeing,1,2026-01-10,20,5
7698,I feel like I'm falling apart mentally 💔,1,2026-04-24,21,2
7699,Had a really productive and positive day today  #life,0,2026-04-17,57,17
7700,Spent quality time with friends and laughed a lot ... #life,0,2026-04-02,29,1
7701,Spent quality time with friends and laughed a lot !!! #life,0,2026-04-15,45,19
7702,Life has been peaceful and balanced lately ... #happy,0,2026-02-07,58,17
7703,Today was simple but really good 💔 #happy,0,2026-04-12,64,9
7704,Feeling motivated to achieve my goals 😊 #life,0,2026-02-19,56,11
7705,Just finished a great workout session 💔 #life,0,2026-03-09,57,0
7706,I can't stop overthinking everything  #peace,1,2026-04-21,27,3
7707,Had a really productive and positive day today !!!,0,2026-02-24,84,10
7708,Life has been peaceful and balanced lately 🙏 #wellbeing,0,2026-04-16,59,9
7709,Sleep has been really bad due to stress !!! #happy,1,2026-03-28,21,7
7710,I struggle to get out of bed these days 🙂 #wellbeing,1,2026-02-24,37,10
7711,I can't stop overthinking everything 🙂 #life,1,2026-04-26,38,10
7712,I feel empty even when I'm around people !!! #stress,1,2026-01-23,11,8
7713,I feel hopeless about the future ... #wellbeing,1,2026-02-27,9,1
7714,Nothing feels meaningful anymore !!! #mentalhealth,1,2026-04-12,12,0
7715,Feeling motivated to achieve my goals  #peace,0,2026-01-06,62,25
7716,I struggle to get out of bed these days  #stress,1,2026-03-01,20,7
7717,Feeling grateful for everything in my life 💙,0,2026-03-26,14,20
7718,Today was simple but really good 💔 #mentalhealth,0,2026-02-05,76,5
7719,Nothing feels meaningful anymore !!! #life,1,2026-03-24,29,5
7720,Today was simple but really good ... #anxiety,0,2026-04-12,99,16
7721,I feel completely overwhelmed and exhausted lately 💔 #stress,1,2026-04-24,41,1
7722,Enjoyed a nice walk and fresh air !!! #wellbeing,0,2026-01-04,83,15
7723,Feeling motivated to achieve my goals 💙 #happy,0,2026-02-27,71,11
7724,I can't stop overthinking everything 💙 #peace,1,2026-02-15,43,5
7725,I feel like I'm falling apart mentally 😊 #happy,1,2026-02-07,49,4
7726,My anxiety is getting worse every day 🙏 #mentalhealth,1,2026-03-29,17,8
7727,Feeling grateful for everything in my life ... #peace,0,2026-04-25,51,17
7728,Feeling calm and mentally refreshed ... #stress,0,2026-02-14,66,23
7729,Nothing feels meaningful anymore 🙂 #life,1,2026-03-02,12,6
7730,Feeling grateful for everything in my life 🙏,0,2026-03-23,59,4
7731,I am excited about upcoming opportunities 🙏 #happy,0,2026-04-07,10,10
7732,I feel empty even when I'm around people 💔,1,2026-03-21,26,6
7733,Feeling motivated to achieve my goals 🙏 #happy,0,2026-02-10,35,21
7734,Life has been peaceful and balanced lately !!!,0,2026-02-19,58,17
7735,Feeling calm and mentally refreshed  #mentalhealth,0,2026-03-15,60,12
7736,I feel hopeless about the future 🙏 #happy,1,2026-04-09,34,4
7737,Spent quality time with friends and laughed a lot,0,2026-02-07,99,8
7738,Had a really productive and positive day today ... #peace,0,2026-04-06,67,10
7739,My anxiety is getting worse every day !!! #life,1,2026-04-30,34,6
7740,I feel like I'm falling apart mentally 😊 #stress,1,2026-04-20,28,10
7741,Nothing feels meaningful anymore ... #wellbeing,1,2026-01-08,44,5
7742,Feeling motivated to achieve my goals  #peace,0,2026-01-21,51,9
7743,I feel like I'm falling apart mentally 🙂 #anxiety,1,2026-03-26,26,7
7744,I feel hopeless about the future !!!,1,2026-04-11,34,12
7745,Today was simple but really good 💔 #wellbeing,0,2026-04-12,32,3
7746,Spent quality time with friends and laughed a lot 💙 #life,0,2026-03-30,75,4
7747,Today was simple but really good  #happy,0,2026-04-12,68,12
7748,I feel empty even when I'm around people !!! #mentalhealth,1,2026-03-24,23,1
7749,Had a really productive and positive day today 🙂 #happy,0,2026-03-03,66,16
7750,I am excited about upcoming opportunities 😊 #wellbeing,0,2026-01-25,46,2
7751,I feel like I'm falling apart mentally 🙏 #life,1,2026-03-31,0,7
7752,My anxiety is getting worse every day !!! #anxiety,1,2026-01-23,16,0
7753,Life has been peaceful and balanced lately ...,0,2026-02-07,57,5
7754,I feel hopeless about the future !!! #peace,1,2026-04-12,40,11
7755,I struggle to get out of bed these days  #wellbeing,1,2026-01-26,40,7
7756,I struggle to get out of bed these days ... #anxiety,1,2026-03-27,36,0
7757,Sleep has been really bad due to stress ... #mentalhealth,1,2026-03-05,4,6
7758,I can't stop overthinking everything 💔,1,2026-03-22,26,12
7759,I am excited about upcoming opportunities 💔 #life,0,2026-02-28,27,9
7760,I feel completely overwhelmed and exhausted lately 🙂 #wellbeing,1,2026-03-20,0,0
7761,I feel hopeless about the future  #anxiety,1,2026-01-05,7,12
7762,I feel hopeless about the future !!! #happy,1,2026-03-25,23,5
7763,Feeling motivated to achieve my goals 🙂 #anxiety,0,2026-01-06,78,11
7764,My anxiety is getting worse every day !!! #wellbeing,1,2026-03-14,36,1
7765,I struggle to get out of bed these days 💔 #anxiety,1,2026-04-04,22,4
7766,Feeling grateful for everything in my life 🙏 #happy,0,2026-01-01,74,11
7767,Feeling motivated to achieve my goals 💔 #peace,0,2026-02-26,75,17
7768,My anxiety is getting worse every day  #peace,1,2026-04-07,3,3
7769,Had a really productive and positive day today 🙏 #stress,0,2026-01-02,85,13
7770,I feel empty even when I'm around people !!! #wellbeing,1,2026-04-13,47,6
7771,Had a really productive and positive day today 💙 #anxiety,0,2026-01-25,68,2
7772,Sleep has been really bad due to stress 🙂 #mentalhealth,1,2026-03-21,21,4
7773,Just finished a great workout session 🙂 #stress,0,2026-01-23,22,3
7774,I am excited about upcoming opportunities 💙 #life,0,2026-03-03,44,11
7775,My mind won't stop racing at night 💔 #peace,1,2026-01-07,21,0
7776,Enjoyed a nice walk and fresh air 💙 #wellbeing,0,2026-01-05,63,15
7777,Had a really productive and positive day today 🙏 #life,0,2026-04-14,54,16
7778,Life has been peaceful and balanced lately 🙂 #stress,0,2026-01-28,74,15
7779,I feel completely overwhelmed and exhausted lately 💔 #mentalhealth,1,2026-01-31,17,4
7780,I feel empty even when I'm around people 💔 #life,1,2026-04-04,31,2
7781,Today was simple but really good !!! #mentalhealth,0,2026-04-12,29,27
7782,Today was simple but really good,0,2026-01-24,102,8
7783,My mind won't stop racing at night  #happy,1,2026-01-26,25,8
7784,Feeling motivated to achieve my goals ... #happy,0,2026-04-05,51,11
7785,Feeling calm and mentally refreshed 💔 #mentalhealth,0,2026-03-19,34,14
7786,Spent quality time with friends and laughed a lot ... #wellbeing,0,2026-02-26,73,8
7787,My mind won't stop racing at night 💔 #life,1,2026-04-19,36,3
7788,Feeling motivated to achieve my goals ... #life,0,2026-03-25,59,18
7789,Just finished a great workout session 💙 #anxiety,0,2026-03-20,63,0
7790,I am excited about upcoming opportunities  #peace,0,2026-03-17,70,6
7791,Feeling calm and mentally refreshed 🙂 #anxiety,0,2026-04-26,36,14
7792,Sleep has been really bad due to stress 💙 #peace,1,2026-03-30,3,4
7793,I feel completely overwhelmed and exhausted lately ... #life,1,2026-04-02,33,4
7794,Enjoyed a nice walk and fresh air !!! #life,0,2026-01-28,58,6
7795,Enjoyed a nice walk and fresh air 💔 #peace,0,2026-02-01,36,22
7796,I can't stop overthinking everything 🙂 #stress,1,2026-02-03,25,2
7797,My anxiety is getting worse every day ... #happy,1,2026-04-28,17,1
7798,Life has been peaceful and balanced lately 💔 #life,0,2026-01-18,77,10
7799,Just finished a great workout session 💙 #peace,0,2026-01-25,64,17
7800,I can't stop overthinking everything 🙂 #stress,1,2026-02-25,16,4
7801,Feeling grateful for everything in my life,0,2026-04-02,40,14
7802,Sleep has been really bad due to stress 💔 #wellbeing,1,2026-04-14,6,4
7803,Sleep has been really bad due to stress ... #anxiety,1,2026-04-19,30,8
7804,My anxiety is getting worse every day 💔 #mentalhealth,1,2026-01-14,11,5
7805,I feel hopeless about the future !!! #peace,1,2026-04-26,33,3
7806,Feeling calm and mentally refreshed 🙏 #stress,0,2026-01-01,67,10
7807,Had a really productive and positive day today 🙏 #anxiety,0,2026-04-09,59,11
7808,Feeling calm and mentally refreshed !!! #peace,0,2026-01-28,38,2
7809,My anxiety is getting worse every day !!! #happy,1,2026-01-31,66,0
7810,I feel empty even when I'm around people 💙 #happy,1,2026-01-20,37,4
7811,I feel like I'm falling apart mentally 🙂 #anxiety,1,2026-01-24,0,6
7812,Feeling calm and mentally refreshed !!! #peace,0,2026-01-18,68,5
7813,Enjoyed a nice walk and fresh air  #wellbeing,0,2026-04-01,28,15
7814,Just finished a great workout session 💔 #stress,0,2026-04-13,31,14
7815,My anxiety is getting worse every day  #stress,1,2026-02-06,49,7
7816,I feel completely overwhelmed and exhausted lately !!! #wellbeing,1,2026-02-06,50,5
7817,Enjoyed a nice walk and fresh air 💙 #mentalhealth,0,2026-02-25,86,16
7818,I struggle to get out of bed these days 😊 #mentalhealth,1,2026-03-18,29,13
7819,Just finished a great workout session 🙏 #peace,0,2026-03-20,124,12
7820,I can't stop overthinking everything !!! #anxiety,1,2026-04-11,10,5
7821,I struggle to get out of bed these days 💔 #wellbeing,1,2026-03-19,28,0
7822,Today was simple but really good 🙂 #wellbeing,0,2026-02-15,120,15
7823,Enjoyed a nice walk and fresh air 💙 #happy,0,2026-04-20,34,3
7824,Just finished a great workout session 🙏 #stress,0,2026-04-17,49,13
7825,Just finished a great workout session 😊,0,2026-01-01,68,15
7826,Today was simple but really good 🙂 #happy,0,2026-02-21,84,8
7827,Enjoyed a nice walk and fresh air 💙,0,2026-03-14,43,17
7828,Today was simple but really good 🙂 #life,0,2026-04-19,64,0
7829,I feel like I'm falling apart mentally ... #peace,1,2026-01-23,38,0
7830,I feel hopeless about the future  #life,1,2026-02-01,20,5
7831,I feel hopeless about the future 💔,1,2026-04-26,11,10
7832,Just finished a great workout session ... #peace,0,2026-02-12,32,11
7833,My anxiety is getting worse every day  #wellbeing,1,2026-03-10,27,6
7834,Just finished a great workout session ... #anxiety,0,2026-01-17,54,1
7835,Spent quality time with friends and laughed a lot 😊 #life,0,2026-01-03,11,8
7836,Just finished a great workout session 💙,0,2026-02-02,21,13
7837,Feeling calm and mentally refreshed 😊 #anxiety,0,2026-04-18,57,20
7838,My mind won't stop racing at night 😊 #anxiety,1,2026-03-10,27,7
7839,Just finished a great workout session 🙂 #peace,0,2026-01-25,71,5
7840,Life has been peaceful and balanced lately !!! #happy,0,2026-03-25,67,16
7841,I am excited about upcoming opportunities 💙 #peace,0,2026-03-14,37,7
7842,Feeling calm and mentally refreshed  #wellbeing,0,2026-02-16,19,23
7843,I feel empty even when I'm around people 🙂 #happy,1,2026-01-09,29,13
7844,I feel completely overwhelmed and exhausted lately  #wellbeing,1,2026-02-13,29,5
7845,My anxiety is getting worse every day 🙏 #stress,1,2026-03-13,40,9
7846,Today was simple but really good !!! #mentalhealth,0,2026-01-31,0,5
7847,Enjoyed a nice walk and fresh air 😊 #life,0,2026-01-07,27,14
7848,I struggle to get out of bed these days 😊 #mentalhealth,1,2026-01-16,5,5
7849,Enjoyed a nice walk and fresh air !!! #mentalhealth,0,2026-04-08,0,7
7850,I feel hopeless about the future 🙏 #life,1,2026-01-17,7,4
7851,Sleep has been really bad due to stress 🙂 #wellbeing,1,2026-03-01,40,7
7852,I am excited about upcoming opportunities 🙂 #mentalhealth,0,2026-04-14,45,13
7853,Had a really productive and positive day today  #happy,0,2026-04-07,60,18
7854,I feel empty even when I'm around people  #happy,1,2026-03-19,30,7
7855,My mind won't stop racing at night 🙏 #wellbeing,1,2026-03-09,13,11
7856,I feel hopeless about the future 💙 #stress,1,2026-01-23,11,3
7857,Nothing feels meaningful anymore !!! #peace,1,2026-03-27,0,9
7858,My mind won't stop racing at night  #life,1,2026-04-26,18,7
7859,Spent quality time with friends and laughed a lot ... #life,0,2026-04-11,45,17
7860,I am excited about upcoming opportunities  #anxiety,0,2026-03-17,64,8
7861,Just finished a great workout session !!! #stress,0,2026-03-22,63,13
7862,I feel empty even when I'm around people ... #anxiety,1,2026-01-04,7,3
7863,Sleep has been really bad due to stress 🙂,1,2026-03-13,41,5
7864,Just finished a great workout session 💙 #mentalhealth,0,2026-03-09,61,12
7865,I can't stop overthinking everything 💙 #mentalhealth,1,2026-01-10,14,11
7866,I struggle to get out of bed these days ... #anxiety,1,2026-03-31,44,0
7867,I feel completely overwhelmed and exhausted lately ...,1,2026-03-25,26,11
7868,Had a really productive and positive day today ... #happy,0,2026-04-29,35,8
7869,Feeling grateful for everything in my life  #stress,0,2026-04-14,101,0
7870,I feel hopeless about the future 💔 #peace,1,2026-02-11,1,10
7871,Nothing feels meaningful anymore 🙂 #peace,1,2026-03-31,42,0
7872,I struggle to get out of bed these days 💙 #mentalhealth,1,2026-03-14,40,10
7873,Feeling grateful for everything in my life 💔 #mentalhealth,0,2026-01-28,63,8
7874,Nothing feels meaningful anymore  #life,1,2026-01-16,22,10
7875,My anxiety is getting worse every day 🙏 #stress,1,2026-02-17,41,4
7876,I struggle to get out of bed these days 🙂 #stress,1,2026-03-01,35,4
7877,I feel like I'm falling apart mentally  #mentalhealth,1,2026-04-04,26,7
7878,Life has been peaceful and balanced lately !!! #mentalhealth,0,2026-01-11,65,11
7879,Had a really productive and positive day today,0,2026-02-01,34,10
7880,Today was simple but really good  #life,0,2026-01-13,95,15
7881,Enjoyed a nice walk and fresh air 💙 #peace,0,2026-04-26,100,7
7882,Nothing feels meaningful anymore ... #wellbeing,1,2026-03-19,33,7
7883,Feeling calm and mentally refreshed 💔 #peace,0,2026-01-03,27,16
7884,I am excited about upcoming opportunities  #peace,0,2026-01-23,69,19
7885,I feel completely overwhelmed and exhausted lately 💙 #wellbeing,1,2026-03-05,55,4
7886,I am excited about upcoming opportunities 💔 #life,0,2026-04-26,67,6
7887,My anxiety is getting worse every day !!! #stress,1,2026-01-19,44,1
7888,Enjoyed a nice walk and fresh air ...,0,2026-01-03,5,16
7889,I feel empty even when I'm around people  #stress,1,2026-02-04,42,6
7890,My anxiety is getting worse every day ...,1,2026-01-30,14,10
7891,I struggle to get out of bed these days  #happy,1,2026-04-25,47,8
7892,My mind won't stop racing at night 🙏,1,2026-01-16,39,8
7893,I feel empty even when I'm around people 😊 #wellbeing,1,2026-03-03,39,11
7894,I feel hopeless about the future 💙 #life,1,2026-03-14,17,11
7895,Enjoyed a nice walk and fresh air 😊 #anxiety,0,2026-01-10,46,12
7896,Feeling calm and mentally refreshed ... #peace,0,2026-01-09,78,9
7897,Enjoyed a nice walk and fresh air 💙 #stress,0,2026-02-21,54,11
7898,I can't stop overthinking everything 💔 #mentalhealth,1,2026-02-19,23,0
7899,I am excited about upcoming opportunities ... #mentalhealth,0,2026-01-06,57,2
7900,Feeling calm and mentally refreshed ... #peace,0,2026-03-12,58,3
7901,Feeling calm and mentally refreshed 💙 #wellbeing,0,2026-01-09,32,0
7902,I feel like I'm falling apart mentally 🙂,1,2026-02-27,26,14
7903,Spent quality time with friends and laughed a lot 💔 #peace,0,2026-02-25,56,7
7904,I am excited about upcoming opportunities  #peace,0,2026-02-08,24,26
7905,I feel like I'm falling apart mentally 🙏 #mentalhealth,1,2026-01-01,44,1
7906,I struggle to get out of bed these days ... #peace,1,2026-04-13,0,9
7907,My anxiety is getting worse every day  #peace,1,2026-01-19,51,3
7908,Today was simple but really good 😊 #wellbeing,0,2026-03-02,72,11
7909,Feeling grateful for everything in my life  #life,0,2026-03-02,59,17
7910,Life has been peaceful and balanced lately 🙂 #happy,0,2026-03-23,11,21
